Language	Parameter	Cognateset
Catalan	SKIN	skin_b
Classical_Armenian	SKIN	skin_d
Cornish	SKIN	skin_f
Czech	SKIN	skin_g
Danish	SKIN	skin_e
Digor_Ossetic	SKIN	skin_e
Dutch	SKIN	skin_e
Eastern_Armenian	SKIN	skin_0
Eastern_Armenian	SKIN	skin_d
English	SKIN	skin_l
Faroese	SKIN	skin_e
Faroese	SKIN	skin_l
Flemish	SKIN	skin_e
French	SKIN	skin_b
Frisian	SKIN	skin_e
Friulian	SKIN	skin_b
German	SKIN	skin_b
Gothic	SKIN	skin_b
Gujarati	SKIN	skin_e
Hindi	SKIN	skin_e
Hindi	SKIN	skin_i
Hittite	SKIN	skin_0
Icelandic	SKIN	skin_e
Icelandic	SKIN	skin_l
Irish	SKIN	skin_f
Italian	SKIN	skin_b
Kashmiri	SKIN	skin_e
Kurdish	SKIN	skin_e
Ladin	SKIN	skin_b
Lahnda	SKIN	skin_e
Latin	SKIN	skin_b
Latin	SKIN	skin_e
Latvian	SKIN	skin_j
Lithuanian	SKIN	skin_b
Lithuanian	SKIN	skin_j
Lower_Sorbian	SKIN	skin_g
Luxembourgish	SKIN	skin_e
Macedonian	SKIN	skin_g
Marathi	SKIN	skin_0
Marathi	SKIN	skin_e
Marwari	SKIN	skin_e
Modern_Greek	SKIN	skin_a
Modern_Greek	SKIN	skin_h
Nepali	SKIN	skin_i
Norwegian	SKIN	skin_e
Nuorese	SKIN	skin_b
Old_Church_Slavic	SKIN	skin_g
Old_English	SKIN	skin_b
Old_English	SKIN	skin_e
Old_High_German	SKIN	skin_b
Old_High_German	SKIN	skin_e
Old_Irish	SKIN	skin_0
Old_Irish	SKIN	skin_f
Old_Prussian	SKIN	skin_0
Old_West_Norse	SKIN	skin_e
Old_West_Norse	SKIN	skin_l
Oriya	SKIN	skin_i
Panjabi	SKIN	skin_0
Pashto	SKIN	skin_a
Persian	SKIN	skin_a
Polish	SKIN	skin_e
Portuguese	SKIN	skin_b
Provencal	SKIN	skin_b
Romani	SKIN	skin_0
Romanian	SKIN	skin_b
Romansh	SKIN	skin_0
Romansh	SKIN	skin_b
Russian	SKIN	skin_g
Sariqoli	SKIN	skin_0
Scots_Gaelic	SKIN	skin_f
Serbian	SKIN	skin_g
Shughni	SKIN	skin_0
Sindhi	SKIN	skin_0
Singhalese	SKIN	skin_0
Slovak	SKIN	skin_g
Slovenian	SKIN	skin_g
Sogdian	SKIN	skin_e
Spanish	SKIN	skin_b
Spanish	SKIN	skin_e
Swedish	SKIN	skin_e
Swedish	SKIN	skin_l
Swiss_German	SKIN	skin_e
Tajik	SKIN	skin_a
Tocharian_A	SKIN	skin_j
Tocharian_B	SKIN	skin_j
Tocharian_B	SKIN	skin_m
Tosk	SKIN	skin_c
Ukrainian	SKIN	skin_e
Upper_Sorbian	SKIN	skin_g
Urdu	SKIN	skin_e
Vedic_Sanskrit	SKIN	skin_m
Wakhi	SKIN	skin_a
Walloon	SKIN	skin_b
Waziri	SKIN	skin_e
Welsh	SKIN	skin_f
Adapazar	SKY	sky_0
Afrikaans	SKY	sky_b
Afrikaans	SKY	sky_n
Ancient_Greek	SKY	sky_0
Ancient_Greek	SKY	sky_i
Arumanian	SKY	sky_0
Arvanitika	SKY	sky_e
Assamese	SKY	sky_d
Assamese	SKY	sky_m
Avestan	SKY	sky_a
Baluchi	SKY	sky_a
Belarusian	SKY	sky_g
Bengali	SKY	sky_a
Bengali	SKY	sky_d
Bihari	SKY	sky_d
Breton	SKY	sky_f
Bulgarian	SKY	sky_g
Cagliari	SKY	sky_e
Catalan	SKY	sky_e
Classical_Armenian	SKY	sky_p
Cornish	SKY	sky_f
Czech	SKY	sky_g
Danish	SKY	sky_b
Digor_Ossetic	SKY	sky_o
Dutch	SKY	sky_b
Eastern_Armenian	SKY	sky_p
English	SKY	sky_h
Faroese	SKY	sky_b
Flemish	SKY	sky_b
French	SKY	sky_e
Frisian	SKY	sky_b
Friulian	SKY	sky_e
German	SKY	sky_b
Gothic	SKY	sky_b
Gujarati	SKY	sky_d
Hindi	SKY	sky_a
Hindi	SKY	sky_d
Hittite	SKY	sky_g
Icelandic	SKY	sky_b
Irish	SKY	sky_j
Italian	SKY	sky_e
Kashmiri	SKY	sky_g
Ladin	SKY	sky_e
Lahnda	SKY	sky_a
Latin	SKY	sky_e
Latvian	SKY	sky_g
Lithuanian	SKY	sky_k
Lower_Sorbian	SKY	sky_g
Luxembourgish	SKY	sky_b
Macedonian	SKY	sky_g
Marathi	SKY	sky_d
Marwari	SKY	sky_0
Modern_Greek	SKY	sky_i
Nepali	SKY	sky_d
Nepali	SKY	sky_m
Norwegian	SKY	sky_b
Nuorese	SKY	sky_e
Old_Church_Slavic	SKY	sky_g
Old_English	SKY	sky_b
Old_High_German	SKY	sky_b
Old_Irish	SKY	sky_0
Old_Prussian	SKY	sky_k
Old_West_Norse	SKY	sky_b
Oriya	SKY	sky_0
Oriya	SKY	sky_d
Oriya	SKY	sky_m
Panjabi	SKY	sky_a
Pashto	SKY	sky_a
Persian	SKY	sky_a
Polish	SKY	sky_g
Portuguese	SKY	sky_e
Provencal	SKY	sky_e
Romani	SKY	sky_i
Romanian	SKY	sky_e
Romansh	SKY	sky_e
Russian	SKY	sky_g
Sariqoli	SKY	sky_a
Scots_Gaelic	SKY	sky_0
Scots_Gaelic	SKY	sky_j
Serbian	SKY	sky_g
Shughni	SKY	sky_a
Sindhi	SKY	sky_m
Singhalese	SKY	sky_d
Slovak	SKY	sky_0
Slovak	SKY	sky_g
Slovenian	SKY	sky_g
Sogdian	SKY	sky_d
Spanish	SKY	sky_e
Swedish	SKY	sky_b
Swiss_German	SKY	sky_b
Tajik	SKY	sky_a
Tocharian_A	SKY	sky_l
Tocharian_B	SKY	sky_l
Tosk	SKY	sky_e
Ukrainian	SKY	sky_g
Upper_Sorbian	SKY	sky_g
Urdu	SKY	sky_a
Vedic_Sanskrit	SKY	sky_0
Wakhi	SKY	sky_a
Walloon	SKY	sky_e
Waziri	SKY	sky_a
Welsh	SKY	sky_f
Zazaki	SKY	sky_a
Adapazar	SLEEP	sleep_c
Afrikaans	SLEEP	sleep_c
Ancient_Greek	SLEEP	sleep_0
Arumanian	SLEEP	sleep_e
Arvanitika	SLEEP	sleep_b
Assamese	SLEEP	sleep_0
Assamese	SLEEP	sleep_c
Avestan	SLEEP	sleep_c
Baluchi	SLEEP	sleep_m
Belarusian	SLEEP	sleep_c
Bengali	SLEEP	sleep_d
Bihari	SLEEP	sleep_c
Breton	SLEEP	sleep_f
Bulgarian	SLEEP	sleep_c
Cagliari	SLEEP	sleep_e
Catalan	SLEEP	sleep_e
Classical_Armenian	SLEEP	sleep_0
Cornish	SLEEP	sleep_f
Czech	SLEEP	sleep_c
Danish	SLEEP	sleep_c
Digor_Ossetic	SLEEP	sleep_j
Dutch	SLEEP	sleep_c
Eastern_Armenian	SLEEP	sleep_0
Eastern_Armenian	SLEEP	sleep_c
English	SLEEP	sleep_c
Faroese	SLEEP	sleep_c
Flemish	SLEEP	sleep_c
French	SLEEP	sleep_e
Frisian	SLEEP	sleep_c
Friulian	SLEEP	sleep_e
German	SLEEP	sleep_c
Gothic	SLEEP	sleep_c
Gujarati	SLEEP	sleep_0
Gujarati	SLEEP	sleep_c
Hindi	SLEEP	sleep_c
Hittite	SLEEP	sleep_c
Hittite	SLEEP	sleep_p
Icelandic	SLEEP	sleep_c
Irish	SLEEP	sleep_h
Italian	SLEEP	sleep_e
Kashmiri	SLEEP	sleep_c
Kurdish	SLEEP	sleep_c
Kurdish	SLEEP	sleep_k
Ladin	SLEEP	sleep_e
Lahnda	SLEEP	sleep_c
Latin	SLEEP	sleep_e
Latvian	SLEEP	sleep_i
Latvian	SLEEP	sleep_l
Lithuanian	SLEEP	sleep_i
Lower_Sorbian	SLEEP	sleep_c
Luxembourgish	SLEEP	sleep_c
Macedonian	SLEEP	sleep_c
Marathi	SLEEP	sleep_d
Marwari	SLEEP	sleep_c
Modern_Greek	SLEEP	sleep_g
Nepali	SLEEP	sleep_c
Norwegian	SLEEP	sleep_c
Nuorese	SLEEP	sleep_e
Old_Church_Slavic	SLEEP	sleep_c
Old_English	SLEEP	sleep_c
Old_High_German	SLEEP	sleep_c
Old_Irish	SLEEP	sleep_0
Old_Prussian	SLEEP	sleep_i
Old_West_Norse	SLEEP	sleep_c
Oriya	SLEEP	sleep_c
Panjabi	SLEEP	sleep_c
Pashto	SLEEP	sleep_n
Persian	SLEEP	sleep_c
Polish	SLEEP	sleep_c
Portuguese	SLEEP	sleep_e
Provencal	SLEEP	sleep_e
Romani	SLEEP	sleep_0
Romanian	SLEEP	sleep_e
Romansh	SLEEP	sleep_e
Russian	SLEEP	sleep_c
Sariqoli	SLEEP	sleep_c
Scots_Gaelic	SLEEP	sleep_0
Serbian	SLEEP	sleep_0
Shughni	SLEEP	sleep_c
Sindhi	SLEEP	sleep_c
Singhalese	SLEEP	sleep_d
Slovak	SLEEP	sleep_c
Slovenian	SLEEP	sleep_c
Sogdian	SLEEP	sleep_c
Spanish	SLEEP	sleep_e
Swedish	SLEEP	sleep_c
Swiss_German	SLEEP	sleep_c
Tajik	SLEEP	sleep_c
Tocharian_A	SLEEP	sleep_a
Tocharian_B	SLEEP	sleep_a
Tosk	SLEEP	sleep_b
Ukrainian	SLEEP	sleep_c
Upper_Sorbian	SLEEP	sleep_c
Urdu	SLEEP	sleep_c
Vedic_Sanskrit	SLEEP	sleep_e
Vedic_Sanskrit	SLEEP	sleep_p
Wakhi	SLEEP	sleep_k
Walloon	SLEEP	sleep_e
Waziri	SLEEP	sleep_c
Welsh	SLEEP	sleep_f
Zazaki	SLEEP	sleep_k
Zazaki	SLEEP	sleep_o
Adapazar	SMALL	small_0
Afrikaans	SMALL	small_b
Ancient_Greek	SMALL	small_k
Arumanian	SMALL	small_0
Arvanitika	SMALL	small_c
Assamese	SMALL	small_0
Avestan	SMALL	small_0
Baluchi	SMALL	small_d
Belarusian	SMALL	small_h
Bengali	SMALL	small_e
Bihari	SMALL	small_0
Breton	SMALL	small_g
Bulgarian	SMALL	small_h
Cagliari	SMALL	small_i
Catalan	SMALL	small_i
Classical_Armenian	SMALL	small_s
Cornish	SMALL	small_g
Czech	SMALL	small_h
Danish	SMALL	small_p
Digor_Ossetic	SMALL	small_0
Dutch	SMALL	small_b
Eastern_Armenian	SMALL	small_s
English	SMALL	small_h
Faroese	SMALL	small_k
Faroese	SMALL	small_p
Flemish	SMALL	small_b
French	SMALL	small_i
Frisian	SMALL	small_b
Friulian	SMALL	small_m
German	SMALL	small_b
Gothic	SMALL	small_p
Gujarati	SMALL	small_0
Hindi	SMALL	small_e
Hittite	SMALL	small_a
Icelandic	SMALL	small_p
Irish	SMALL	small_0
Italian	SMALL	small_m
Kashmiri	SMALL	small_0
Kurdish	SMALL	small_d
Ladin	SMALL	small_m
Lahnda	SMALL	small_e
Latin	SMALL	small_0
Latvian	SMALL	small_n
Lithuanian	SMALL	small_n
Lower_Sorbian	SMALL	small_h
Luxembourgish	SMALL	small_b
Macedonian	SMALL	small_h
Marathi	SMALL	small_0
Marathi	SMALL	small_e
Marwari	SMALL	small_0
Modern_Greek	SMALL	small_k
Nepali	SMALL	small_0
Nepali	SMALL	small_e
Nepali	SMALL	small_r
Norwegian	SMALL	small_p
Nuorese	SMALL	small_0
Old_Church_Slavic	SMALL	small_h
Old_English	SMALL	small_h
Old_English	SMALL	small_j
Old_High_German	SMALL	small_h
Old_High_German	SMALL	small_p
Old_Irish	SMALL	small_g
Old_Prussian	SMALL	small_j
Old_West_Norse	SMALL	small_k
Old_West_Norse	SMALL	small_p
Oriya	SMALL	small_e
Panjabi	SMALL	small_e
Pashto	SMALL	small_d
Pashto	SMALL	small_o
Persian	SMALL	small_d
Polish	SMALL	small_h
Portuguese	SMALL	small_f
Provencal	SMALL	small_0
Provencal	SMALL	small_i
Provencal	SMALL	small_m
Romani	SMALL	small_l
Romanian	SMALL	small_0
Romanian	SMALL	small_k
Romansh	SMALL	small_0
Romansh	SMALL	small_m
Russian	SMALL	small_h
Sariqoli	SMALL	small_0
Scots_Gaelic	SMALL	small_g
Serbian	SMALL	small_h
Shughni	SMALL	small_0
Sindhi	SMALL	small_0
Singhalese	SMALL	small_0
Slovak	SMALL	small_h
Slovenian	SMALL	small_h
Sogdian	SMALL	small_0
Spanish	SMALL	small_f
Swedish	SMALL	small_p
Swiss_German	SMALL	small_b
Tajik	SMALL	small_l
Tocharian_A	SMALL	small_0
Tocharian_A	SMALL	small_q
Tocharian_B	SMALL	small_0
Tocharian_B	SMALL	small_q
Tosk	SMALL	small_c
Ukrainian	SMALL	small_h
Upper_Sorbian	SMALL	small_h
Urdu	SMALL	small_e
Vedic_Sanskrit	SMALL	small_0
Wakhi	SMALL	small_d
Walloon	SMALL	small_i
Waziri	SMALL	small_a
Waziri	SMALL	small_o
Welsh	SMALL	small_g
Zazaki	SMALL	small_0
Adapazar	SMELL	smell_w
Afrikaans	SMELL	smell_b
Ancient_Greek	SMELL	smell_r
Ancient_Greek	SMELL	smell_w
Arumanian	SMELL	smell_0
Arvanitika	SMELL	smell_c
Assamese	SMELL	smell_o
Baluchi	SMELL	smell_e
Belarusian	SMELL	smell_i
Belarusian	SMELL	smell_s
Bengali	SMELL	smell_o
Bengali	SMELL	smell_q
Bihari	SMELL	smell_o
Bihari	SMELL	smell_q
Breton	SMELL	smell_h
Bulgarian	SMELL	smell_j
Bulgarian	SMELL	smell_n
Cagliari	SMELL	smell_g
Catalan	SMELL	smell_w
Classical_Armenian	SMELL	smell_w
Cornish	SMELL	smell_0
Cornish	SMELL	smell_h
Czech	SMELL	smell_s
Danish	SMELL	smell_k
Digor_Ossetic	SMELL	smell_v
Dutch	SMELL	smell_b
Eastern_Armenian	SMELL	smell_w
English	SMELL	smell_0
Faroese	SMELL	smell_m
Flemish	SMELL	smell_b
French	SMELL	smell_p
Frisian	SMELL	smell_l
Friulian	SMELL	smell_0
German	SMELL	smell_b
Gujarati	SMELL	smell_o
Hindi	SMELL	smell_o
Icelandic	SMELL	smell_m
Italian	SMELL	smell_p
Italian	SMELL	smell_w
Kashmiri	SMELL	smell_0
Ladin	SMELL	smell_0
Lahnda	SMELL	smell_o
Latin	SMELL	smell_w
Latvian	SMELL	smell_n
Latvian	SMELL	smell_w
Lithuanian	SMELL	smell_w
Lower_Sorbian	SMELL	smell_j
Luxembourgish	SMELL	smell_b
Macedonian	SMELL	smell_n
Marathi	SMELL	smell_o
Marwari	SMELL	smell_0
Modern_Greek	SMELL	smell_n
Nepali	SMELL	smell_o
Norwegian	SMELL	smell_k
Nuorese	SMELL	smell_0
Old_Church_Slavic	SMELL	smell_j
Old_English	SMELL	smell_l
Old_High_German	SMELL	smell_b
Old_High_German	SMELL	smell_l
Old_Irish	SMELL	smell_u
Old_Prussian	SMELL	smell_n
Old_West_Norse	SMELL	smell_m
Oriya	SMELL	smell_o
Oriya	SMELL	smell_q
Panjabi	SMELL	smell_o
Pashto	SMELL	smell_a
Persian	SMELL	smell_e
Polish	SMELL	smell_s
Portuguese	SMELL	smell_g
Provencal	SMELL	smell_p
Romani	SMELL	smell_q
Romanian	SMELL	smell_n
Romansh	SMELL	smell_p
Romansh	SMELL	smell_w
Russian	SMELL	smell_0
Scots_Gaelic	SMELL	smell_u
Serbian	SMELL	smell_j
Serbian	SMELL	smell_n
Shughni	SMELL	smell_e
Sindhi	SMELL	smell_o
Singhalese	SMELL	smell_0
Slovak	SMELL	smell_i
Slovak	SMELL	smell_j
Slovenian	SMELL	smell_n
Spanish	SMELL	smell_w
Swedish	SMELL	smell_k
Swiss_German	SMELL	smell_0
Tajik	SMELL	smell_a
Tocharian_A	SMELL	smell_f
Tocharian_B	SMELL	smell_f
Tosk	SMELL	smell_0
Ukrainian	SMELL	smell_j
Upper_Sorbian	SMELL	smell_j
Urdu	SMELL	smell_o
Vedic_Sanskrit	SMELL	smell_q
Vedic_Sanskrit	SMELL	smell_r
Walloon	SMELL	smell_p
Welsh	SMELL	smell_h
Zazaki	SMELL	smell_e
Adapazar	SMOKE (EXHAUST)	smoke_e
Afrikaans	SMOKE (EXHAUST)	smoke_b
Ancient_Greek	SMOKE (EXHAUST)	smoke_f
Arumanian	SMOKE (EXHAUST)	smoke_a
Arvanitika	SMOKE (EXHAUST)	smoke_c
Assamese	SMOKE (EXHAUST)	smoke_a
Avestan	SMOKE (EXHAUST)	smoke_a
Baluchi	SMOKE (EXHAUST)	smoke_a
Belarusian	SMOKE (EXHAUST)	smoke_a
Bengali	SMOKE (EXHAUST)	smoke_a
Bihari	SMOKE (EXHAUST)	smoke_a
Breton	SMOKE (EXHAUST)	smoke_e
Bulgarian	SMOKE (EXHAUST)	smoke_0
Cagliari	SMOKE (EXHAUST)	smoke_a
Catalan	SMOKE (EXHAUST)	smoke_a
Classical_Armenian	SMOKE (EXHAUST)	smoke_e
Classical_Armenian	SMOKE (EXHAUST)	smoke_h
Cornish	SMOKE (EXHAUST)	smoke_e
Czech	SMOKE (EXHAUST)	smoke_a
Danish	SMOKE (EXHAUST)	smoke_b
Digor_Ossetic	SMOKE (EXHAUST)	smoke_0
Dutch	SMOKE (EXHAUST)	smoke_b
Eastern_Armenian	SMOKE (EXHAUST)	smoke_e
Eastern_Armenian	SMOKE (EXHAUST)	smoke_h
English	SMOKE (EXHAUST)	smoke_e
Faroese	SMOKE (EXHAUST)	smoke_b
Flemish	SMOKE (EXHAUST)	smoke_b
French	SMOKE (EXHAUST)	smoke_a
Frisian	SMOKE (EXHAUST)	smoke_b
Friulian	SMOKE (EXHAUST)	smoke_a
German	SMOKE (EXHAUST)	smoke_b
Gothic	SMOKE (EXHAUST)	smoke_a
Gujarati	SMOKE (EXHAUST)	smoke_a
Hindi	SMOKE (EXHAUST)	smoke_a
Hittite	SMOKE (EXHAUST)	smoke_a
Icelandic	SMOKE (EXHAUST)	smoke_b
Irish	SMOKE (EXHAUST)	smoke_a
Italian	SMOKE (EXHAUST)	smoke_a
Kashmiri	SMOKE (EXHAUST)	smoke_a
Kurdish	SMOKE (EXHAUST)	smoke_a
Ladin	SMOKE (EXHAUST)	smoke_a
Lahnda	SMOKE (EXHAUST)	smoke_a
Latin	SMOKE (EXHAUST)	smoke_a
Latvian	SMOKE (EXHAUST)	smoke_a
Lithuanian	SMOKE (EXHAUST)	smoke_a
Lower_Sorbian	SMOKE (EXHAUST)	smoke_a
Luxembourgish	SMOKE (EXHAUST)	smoke_a
Macedonian	SMOKE (EXHAUST)	smoke_0
Marathi	SMOKE (EXHAUST)	smoke_a
Marwari	SMOKE (EXHAUST)	smoke_a
Modern_Greek	SMOKE (EXHAUST)	smoke_f
Nepali	SMOKE (EXHAUST)	smoke_a
Norwegian	SMOKE (EXHAUST)	smoke_b
Nuorese	SMOKE (EXHAUST)	smoke_a
Old_Church_Slavic	SMOKE (EXHAUST)	smoke_a
Old_English	SMOKE (EXHAUST)	smoke_b
Old_English	SMOKE (EXHAUST)	smoke_e
Old_High_German	SMOKE (EXHAUST)	smoke_b
Old_Irish	SMOKE (EXHAUST)	smoke_0
Old_Prussian	SMOKE (EXHAUST)	smoke_a
Old_West_Norse	SMOKE (EXHAUST)	smoke_b
Oriya	SMOKE (EXHAUST)	smoke_a
Panjabi	SMOKE (EXHAUST)	smoke_a
Pashto	SMOKE (EXHAUST)	smoke_a
Persian	SMOKE (EXHAUST)	smoke_a
Polish	SMOKE (EXHAUST)	smoke_a
Portuguese	SMOKE (EXHAUST)	smoke_a
Provencal	SMOKE (EXHAUST)	smoke_a
Romani	SMOKE (EXHAUST)	smoke_a
Romanian	SMOKE (EXHAUST)	smoke_a
Romansh	SMOKE (EXHAUST)	smoke_0
Romansh	SMOKE (EXHAUST)	smoke_a
Russian	SMOKE (EXHAUST)	smoke_a
Sariqoli	SMOKE (EXHAUST)	smoke_a
Scots_Gaelic	SMOKE (EXHAUST)	smoke_0
Serbian	SMOKE (EXHAUST)	smoke_a
Shughni	SMOKE (EXHAUST)	smoke_a
Sindhi	SMOKE (EXHAUST)	smoke_a
Singhalese	SMOKE (EXHAUST)	smoke_a
Slovak	SMOKE (EXHAUST)	smoke_a
Slovak	SMOKE (EXHAUST)	smoke_d
Slovenian	SMOKE (EXHAUST)	smoke_a
Sogdian	SMOKE (EXHAUST)	smoke_g
Spanish	SMOKE (EXHAUST)	smoke_a
Swedish	SMOKE (EXHAUST)	smoke_b
Swiss_German	SMOKE (EXHAUST)	smoke_b
Tajik	SMOKE (EXHAUST)	smoke_a
Tosk	SMOKE (EXHAUST)	smoke_c
Ukrainian	SMOKE (EXHAUST)	smoke_a
Upper_Sorbian	SMOKE (EXHAUST)	smoke_a
Urdu	SMOKE (EXHAUST)	smoke_a
Vedic_Sanskrit	SMOKE (EXHAUST)	smoke_a
Wakhi	SMOKE (EXHAUST)	smoke_a
Walloon	SMOKE (EXHAUST)	smoke_a
Waziri	SMOKE (EXHAUST)	smoke_a
Welsh	SMOKE (EXHAUST)	smoke_e
Zazaki	SMOKE (EXHAUST)	smoke_a
Adapazar	SMOOTH	smooth_0
Afrikaans	SMOOTH	smooth_b
Ancient_Greek	SMOOTH	smooth_j
Arumanian	SMOOTH	smooth_d
Arvanitika	SMOOTH	smooth_k
Assamese	SMOOTH	smooth_0
Baluchi	SMOOTH	smooth_e
Belarusian	SMOOTH	smooth_b
Bengali	SMOOTH	smooth_0
Bihari	SMOOTH	smooth_h
Breton	SMOOTH	smooth_j
Breton	SMOOTH	smooth_r
Bulgarian	SMOOTH	smooth_b
Cagliari	SMOOTH	smooth_d
Catalan	SMOOTH	smooth_d
Classical_Armenian	SMOOTH	smooth_0
Classical_Armenian	SMOOTH	smooth_u
Cornish	SMOOTH	smooth_0
Cornish	SMOOTH	smooth_j
Czech	SMOOTH	smooth_b
Danish	SMOOTH	smooth_b
Digor_Ossetic	SMOOTH	smooth_j
Dutch	SMOOTH	smooth_b
Eastern_Armenian	SMOOTH	smooth_0
Eastern_Armenian	SMOOTH	smooth_u
English	SMOOTH	smooth_q
Faroese	SMOOTH	smooth_j
Flemish	SMOOTH	smooth_b
Flemish	SMOOTH	smooth_o
French	SMOOTH	smooth_d
Frisian	SMOOTH	smooth_b
Friulian	SMOOTH	smooth_d
German	SMOOTH	smooth_b
Gothic	SMOOTH	smooth_j
Gujarati	SMOOTH	smooth_0
Hindi	SMOOTH	smooth_h
Hittite	SMOOTH	smooth_f
Icelandic	SMOOTH	smooth_0
Icelandic	SMOOTH	smooth_j
Irish	SMOOTH	smooth_0
Irish	SMOOTH	smooth_f
Irish	SMOOTH	smooth_j
Italian	SMOOTH	smooth_d
Italian	SMOOTH	smooth_s
Kashmiri	SMOOTH	smooth_0
Ladin	SMOOTH	smooth_t
Lahnda	SMOOTH	smooth_a
Latin	SMOOTH	smooth_j
Latvian	SMOOTH	smooth_b
Latvian	SMOOTH	smooth_p
Lithuanian	SMOOTH	smooth_0
Lower_Sorbian	SMOOTH	smooth_b
Luxembourgish	SMOOTH	smooth_b
Macedonian	SMOOTH	smooth_i
Marathi	SMOOTH	smooth_0
Marathi	SMOOTH	smooth_h
Marathi	SMOOTH	smooth_z
Modern_Greek	SMOOTH	smooth_g
Nepali	SMOOTH	smooth_0
Norwegian	SMOOTH	smooth_b
Norwegian	SMOOTH	smooth_o
Nuorese	SMOOTH	smooth_s
Old_Church_Slavic	SMOOTH	smooth_b
Old_English	SMOOTH	smooth_q
Old_High_German	SMOOTH	smooth_0
Old_High_German	SMOOTH	smooth_j
Old_Irish	SMOOTH	smooth_0
Old_West_Norse	SMOOTH	smooth_j
Oriya	SMOOTH	smooth_0
Panjabi	SMOOTH	smooth_0
Pashto	SMOOTH	smooth_a
Pashto	SMOOTH	smooth_l
Persian	SMOOTH	smooth_a
Polish	SMOOTH	smooth_b
Portuguese	SMOOTH	smooth_d
Provencal	SMOOTH	smooth_0
Provencal	SMOOTH	smooth_s
Romani	SMOOTH	smooth_n
Romanian	SMOOTH	smooth_0
Romansh	SMOOTH	smooth_t
Russian	SMOOTH	smooth_b
Sariqoli	SMOOTH	smooth_y
Scots_Gaelic	SMOOTH	smooth_f
Serbian	SMOOTH	smooth_b
Shughni	SMOOTH	smooth_l
Shughni	SMOOTH	smooth_x
Singhalese	SMOOTH	smooth_0
Slovak	SMOOTH	smooth_b
Slovenian	SMOOTH	smooth_b
Spanish	SMOOTH	smooth_d
Swedish	SMOOTH	smooth_b
Swedish	SMOOTH	smooth_j
Swiss_German	SMOOTH	smooth_b
Tajik	SMOOTH	smooth_l
Tocharian_B	SMOOTH	smooth_0
Tosk	SMOOTH	smooth_0
Ukrainian	SMOOTH	smooth_b
Upper_Sorbian	SMOOTH	smooth_b
Urdu	SMOOTH	smooth_l
Vedic_Sanskrit	SMOOTH	smooth_0
Wakhi	SMOOTH	smooth_e
Wakhi	SMOOTH	smooth_l
Walloon	SMOOTH	smooth_d
Waziri	SMOOTH	smooth_w
Welsh	SMOOTH	smooth_j
Zazaki	SMOOTH	smooth_v
Adapazar	SNAKE	snake_d
Afrikaans	SNAKE	snake_b
Ancient_Greek	SNAKE	snake_0
Ancient_Greek	SNAKE	snake_d
Ancient_Greek	SNAKE	snake_e
Arumanian	SNAKE	snake_0
Arvanitika	SNAKE	snake_e
Assamese	SNAKE	snake_0
Assamese	SNAKE	snake_e
Avestan	SNAKE	snake_d
Baluchi	SNAKE	snake_a
Belarusian	SNAKE	snake_h
Bengali	SNAKE	snake_e
Bihari	SNAKE	snake_e
Breton	SNAKE	snake_g
Bulgarian	SNAKE	snake_h
Cagliari	SNAKE	snake_e
Catalan	SNAKE	snake_e
Classical_Armenian	SNAKE	snake_d
Cornish	SNAKE	snake_0
Cornish	SNAKE	snake_e
Cornish	SNAKE	snake_g
Czech	SNAKE	snake_i
Danish	SNAKE	snake_b
Digor_Ossetic	SNAKE	snake_r
Dutch	SNAKE	snake_b
Eastern_Armenian	SNAKE	snake_d
English	SNAKE	snake_j
Faroese	SNAKE	snake_b
Faroese	SNAKE	snake_k
Flemish	SNAKE	snake_b
French	SNAKE	snake_e
Frisian	SNAKE	snake_b
Friulian	SNAKE	snake_0
Friulian	SNAKE	snake_e
German	SNAKE	snake_b
Gothic	SNAKE	snake_g
Gothic	SNAKE	snake_k
Gujarati	SNAKE	snake_e
Gujarati	SNAKE	snake_l
Hindi	SNAKE	snake_e
Icelandic	SNAKE	snake_b
Icelandic	SNAKE	snake_j
Icelandic	SNAKE	snake_k
Irish	SNAKE	snake_g
Italian	SNAKE	snake_e
Kashmiri	SNAKE	snake_e
Ladin	SNAKE	snake_e
Lahnda	SNAKE	snake_e
Latin	SNAKE	snake_d
Latin	SNAKE	snake_e
Latvian	SNAKE	snake_p
Lithuanian	SNAKE	snake_0
Lithuanian	SNAKE	snake_m
Lower_Sorbian	SNAKE	snake_h
Luxembourgish	SNAKE	snake_b
Macedonian	SNAKE	snake_h
Marathi	SNAKE	snake_e
Marwari	SNAKE	snake_e
Modern_Greek	SNAKE	snake_d
Nepali	SNAKE	snake_e
Norwegian	SNAKE	snake_k
Nuorese	SNAKE	snake_e
Old_Church_Slavic	SNAKE	snake_h
Old_English	SNAKE	snake_g
Old_English	SNAKE	snake_j
Old_English	SNAKE	snake_k
Old_High_German	SNAKE	snake_0
Old_High_German	SNAKE	snake_b
Old_High_German	SNAKE	snake_k
Old_Irish	SNAKE	snake_g
Old_Prussian	SNAKE	snake_d
Old_West_Norse	SNAKE	snake_g
Old_West_Norse	SNAKE	snake_k
Oriya	SNAKE	snake_e
Panjabi	SNAKE	snake_e
Pashto	SNAKE	snake_a
Persian	SNAKE	snake_a
Polish	SNAKE	snake_d
Portuguese	SNAKE	snake_e
Portuguese	SNAKE	snake_f
